t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
320.909904,-0.76,0.366,0.334,-70.0,,-89.0,
320.959952,-0.864,0.272,0.412,-70.0,,-89.0,
321.01,-0.946,0.386,0.462,-70.0,,-89.0,
321.059856,-0.928,0.374,0.488,-69.0,,-94.0,
321.109904,-0.916,0.352,0.412,-69.0,,-94.0,
321.159952,-0.83,0.29,0.358,-69.0,,-94.0,
321.21,-0.772,0.326,0.318,-69.0,,-94.0,
321.259856,-0.814,0.31,0.284,-69.0,,,
321.309904,-0.84,0.286,0.268,-69.0,,,
321.359952,-1.142,0.376,0.23,-69.0,,,
321.41,-0.99,0.352,0.24,-69.0,,,
321.459856,-0.936,0.334,0.194,-63.0,,,
321.509904,-0.92,0.364,0.206,-63.0,,,
321.559952,-0.99,0.32,0.192,-63.0,,,
321.61,-0.88,0.342,0.236,-63.0,,,
321.660856,-0.808,0.412,0.254,-67.0,,,
321.710904,-0.706,0.432,0.246,-67.0,,,
321.760952,-0.67,0.48,0.296,-67.0,,,
321.811,-0.666,0.454,0.34,-67.0,,,
321.860856,-0.612,0.446,0.374,-71.0,,,
321.910904,-0.632,0.44,0.402,-71.0,,,
321.960952,-0.674,0.448,0.432,-71.0,,,
322.011,-0.77,0.486,0.464,-71.0,,,
322.060856,-0.83,0.488,0.416,-67.0,,,
322.110904,-1.054,0.668,0.458,-67.0,,,
322.160952,-0.834,0.632,0.408,-67.0,,,
322.211,-0.788,0.764,0.444,-67.0,,,
322.260856,-0.898,0.83,0.448,-67.0,,,
322.310904,-0.642,0.946,0.412,-67.0,,,
322.360952,-0.4,1.064,0.318,-67.0,,,
322.411,-0.202,1.122,0.254,-67.0,,,
322.460856,0.022,1.19,0.024,-71.0,,,
322.510904,0.126,1.166,-0.116,-71.0,,,
322.560952,0.04,1.094,-0.234,-71.0,,,
322.611,0.142,0.744,-0.12,-71.0,,,
322.661856,0.482,0.568,0.012,-72.0,,,
322.711904,0.798,0.744,0.038,-72.0,,,
322.761952,0.854,0.71,-0.004,-72.0,,,
322.812,0.768,0.518,0.032,-72.0,,,
322.861856,0.678,0.312,0.034,-69.0,,,
322.911904,0.624,0.224,-0.004,-69.0,,,
322.961952,0.672,0.14,-0.032,-69.0,,,
323.012,0.55,0.376,0.134,-69.0,,,
323.061856,0.706,0.216,0.174,-70.0,,,
323.111904,0.898,0.422,0.246,-70.0,,,
323.161952,1.0,0.248,0.31,-70.0,,,
323.212,0.99,0.224,0.368,-70.0,,,
323.261856,0.944,-0.036,0.222,-66.0,,,
323.311904,1.004,0.07,0.16,-66.0,,,
323.361952,1.002,0.326,0.284,-66.0,,,
323.412,0.91,0.414,0.344,-66.0,,,
323.461856,0.846,0.376,0.324,-73.0,,,
323.511904,0.898,0.22,0.222,-73.0,,,
323.561952,0.864,0.176,0.192,-73.0,,,
323.612,0.824,0.228,0.242,-73.0,,,
323.662856,0.802,0.326,0.24,-70.0,,,
323.712904,0.706,0.28,0.326,-70.0,,,
323.762952,0.68,0.3,0.304,-70.0,,,
323.813,0.71,0.408,0.102,-70.0,,,
323.862856,0.722,0.466,0.036,-74.0,,,
323.912904,0.764,0.744,-0.068,-74.0,,,
323.962952,0.638,0.678,-0.098,-74.0,,,
324.013,0.606,0.878,-0.2,-74.0,,,
324.062856,0.572,0.956,-0.296,-71.0,,,
324.112904,0.51,1.094,-0.288,-71.0,,,
324.162952,0.406,1.022,-0.24,-71.0,,,
324.213,0.35,0.944,-0.2,-71.0,,,
324.262856,0.298,0.904,-0.226,-72.0,,,
324.312904,0.224,0.912,-0.234,-72.0,,,
324.362952,0.226,0.968,-0.272,-72.0,,,
324.413,0.176,0.856,-0.206,-72.0,,,
324.462856,0.192,0.844,-0.17,-72.0,,,
324.512904,0.224,0.87,-0.106,-72.0,,,
324.562952,0.228,0.91,-0.08,-72.0,,,
324.613,0.192,0.92,-0.098,-72.0,,,
324.663856,0.198,0.902,-0.12,-71.0,,,
324.713904,0.188,0.926,-0.122,-71.0,,,
324.763952,0.158,0.974,-0.104,-71.0,,,
324.814,0.142,0.93,-0.09,-71.0,,,
324.863856,0.152,0.944,-0.094,-70.0,,,
324.913904,0.144,0.98,-0.098,-70.0,,,
324.963952,0.12,0.934,-0.114,-70.0,,,
325.014,0.112,0.944,-0.064,-70.0,,,
325.063856,0.142,0.902,-0.068,-71.0,,,
325.113904,0.15,0.87,-0.052,-71.0,,,
325.163952,0.192,0.914,-0.09,-71.0,,,
325.214,0.208,0.89,-0.098,-71.0,,,
325.263856,0.24,0.912,-0.104,-70.0,,,
325.313904,0.27,0.908,-0.1,-70.0,,,
325.363952,0.274,0.918,-0.12,-70.0,,,
325.414,0.238,0.91,-0.114,-70.0,,,
325.463856,0.264,0.876,-0.122,-70.0,,,
325.513904,0.254,0.856,-0.078,-70.0,,,
325.563952,0.216,0.864,-0.106,-70.0,,,
325.614,0.216,0.902,-0.126,-70.0,,,
325.663856,0.246,0.896,-0.132,-72.0,,,
325.713904,0.264,0.864,-0.12,-72.0,,,
325.763952,0.278,0.904,-0.136,-72.0,,,
325.814,0.262,0.888,-0.186,-72.0,,,
325.864856,0.31,0.856,-0.2,-73.0,,,
325.914904,0.332,0.864,-0.264,-73.0,,,
325.964952,0.246,0.926,-0.346,-73.0,,,
326.015,0.206,0.918,-0.324,-73.0,,,
326.064856,0.166,0.92,-0.368,-71.0,,,
326.114904,0.048,0.946,-0.33,-71.0,,,
326.164952,0.07,0.888,-0.306,-71.0,,,
326.215,0.04,0.926,-0.248,-71.0,,,
326.264856,-0.032,0.856,-0.276,-71.0,,,
326.314904,-0.016,0.96,-0.244,-71.0,,,
326.364952,0.07,0.894,-0.296,-71.0,,,
326.415,-0.016,0.864,0.018,-71.0,,,
326.464856,0.184,0.804,-0.324,-71.0,,,
326.514904,0.3,0.77,-0.072,-71.0,,,
326.564952,0.27,0.718,-0.098,-71.0,,,
326.615,0.242,0.812,-0.218,-71.0,,,
326.664856,0.194,0.976,-0.386,-72.0,,,
326.714904,0.15,0.782,-0.35,-72.0,,,
326.764952,0.06,0.828,-0.288,-72.0,,,
326.815,0.088,0.938,-0.602,-72.0,,,
326.865856,-0.026,1.062,-0.504,-72.0,,,
326.915904,0.142,0.926,-0.34,-72.0,,,
326.965952,0.07,0.842,-0.274,-72.0,,,
327.016,0.022,0.91,-0.288,-72.0,,,
327.065856,0.016,0.998,-0.222,-70.0,,,
327.115904,0.08,0.946,-0.066,-70.0,,,
327.165952,0.08,0.838,-0.048,-70.0,,,
327.216,0.064,0.798,0.06,-70.0,,,
327.265856,0.07,0.84,0.014,-72.0,,,
327.315904,0.006,0.958,0.07,-72.0,,,
327.365952,-0.026,0.974,0.158,-72.0,,,
327.416,-0.098,0.988,0.152,-72.0,,,
327.465856,-0.112,0.92,0.144,-73.0,,,
327.515904,-0.12,1.014,0.142,-73.0,,,
327.565952,-0.1,1.022,0.126,-73.0,,,
327.616,-0.128,0.942,0.142,-73.0,,,
327.665856,-0.144,0.95,0.15,-70.0,,,
327.715904,-0.114,1.062,0.11,-70.0,,,
327.765952,-0.16,0.914,0.128,-70.0,,,
327.816,-0.154,0.98,0.192,-70.0,,,
327.866856,-0.226,0.992,0.24,-74.0,,,
327.916904,-0.436,1.038,0.304,-74.0,,,
327.966952,-0.408,1.038,0.542,-74.0,,,
328.017,-0.266,0.688,0.508,-74.0,,,
328.066856,-0.056,0.678,0.518,-73.0,,,
328.116904,-0.02,0.83,0.43,-73.0,,,
328.166952,-0.026,0.962,0.364,-73.0,,,
328.217,-0.154,1.086,0.254,-73.0,,,
328.266856,-0.202,0.96,0.358,-67.0,,,
328.316904,-0.4,0.908,0.564,-67.0,,,
328.366952,-0.35,0.742,0.572,-67.0,,,
328.417,-0.318,0.64,0.658,-67.0,,,
328.466856,-0.33,0.678,0.704,-70.0,,,
328.516904,-0.354,0.592,0.704,-70.0,,,
328.566952,-0.352,0.622,0.688,-70.0,,,
328.617,-0.356,0.712,0.792,-70.0,,,
328.666856,-0.282,0.652,0.802,-70.0,,,
328.716904,-0.236,0.608,0.792,-70.0,,,
328.766952,-0.292,0.604,0.798,-70.0,,,
328.817,-0.282,0.62,0.8,-70.0,,,
328.867856,-0.276,0.59,0.806,-70.0,,,
328.917904,-0.286,0.536,0.792,-70.0,,,
328.967952,-0.25,0.572,0.814,-70.0,,,
329.018,-0.296,0.67,0.846,-70.0,,,
329.067856,-0.302,0.582,0.806,-70.0,,,
329.117904,-0.288,0.562,0.816,-70.0,,,
329.167952,-0.286,0.608,0.806,-70.0,,,
329.218,-0.308,0.574,0.802,-70.0,,,
329.267856,-0.336,0.624,0.758,-66.0,,,
329.317904,-0.374,0.59,0.76,-66.0,,,
329.367952,-0.366,0.62,0.704,-66.0,,,
329.418,-0.356,0.646,0.774,-66.0,,,
329.467856,-0.306,0.614,0.774,-72.0,,,
329.517904,-0.264,0.642,0.734,-72.0,,,
329.567952,-0.25,0.638,0.764,-72.0,,,
329.618,-0.24,0.664,0.72,-72.0,,,
329.667856,-0.232,0.716,0.752,-70.0,,,
329.717904,-0.15,0.678,0.77,-70.0,,,
329.767952,-0.208,0.706,0.764,-70.0,,,
329.818,-0.192,0.696,0.76,-70.0,,,
329.868856,-0.146,0.688,0.75,-71.0,,,
329.918904,-0.186,0.7,0.748,-71.0,,,
329.968952,-0.164,0.704,0.726,-71.0,,,
330.019,-0.148,0.688,0.736,-71.0,,,
330.068856,-0.144,0.704,0.738,-69.0,,,
330.118904,-0.144,0.718,0.718,-69.0,,,
330.168952,-0.122,0.728,0.722,-69.0,,,
330.219,-0.136,0.722,0.724,-69.0,,,
330.268856,-0.144,0.722,0.702,-69.0,,,
330.318904,-0.148,0.758,0.706,-69.0,,,
330.368952,-0.154,0.744,0.696,-69.0,,,
330.419,-0.166,0.768,0.678,-69.0,,,
330.468856,-0.186,0.78,0.664,-67.0,,,
330.518904,-0.196,0.782,0.64,-67.0,,,
330.568952,-0.186,0.75,0.614,-67.0,,,
330.619,-0.178,0.758,0.63,-67.0,,,
330.668856,-0.178,0.758,0.632,-67.0,,,
330.718904,-0.226,0.758,0.658,-67.0,,,
330.768952,-0.25,0.764,0.684,-67.0,,,
330.819,-0.25,0.718,0.7,-67.0,,,
330.868856,-0.2,0.726,0.718,-69.0,,,
330.918904,-0.154,0.656,0.736,-69.0,,,
330.968952,-0.136,0.7,0.732,-69.0,,,
331.019,-0.104,0.678,0.706,-69.0,,,
331.069856,-0.1,0.722,0.742,-69.0,,,
331.119904,-0.144,0.716,0.718,-69.0,,,
331.169952,-0.16,0.754,0.724,-69.0,,,
331.22,-0.18,0.688,0.72,-69.0,,,
331.269856,-0.162,0.694,0.712,-74.0,,,
331.319904,-0.164,0.674,0.708,-74.0,,,
331.369952,-0.156,0.726,0.704,-74.0,,,
331.42,-0.104,0.752,0.67,-74.0,,,
331.469856,-0.096,0.91,0.696,-72.0,,,
331.519904,0.044,0.75,0.532,-72.0,,,
331.569952,0.176,0.904,0.54,-72.0,,,
331.62,0.05,0.992,0.572,-72.0,,,
331.669856,0.134,0.934,0.518,-73.0,,,
331.719904,0.222,0.834,0.46,-73.0,,,
331.769952,0.192,0.91,0.462,-73.0,,,
331.82,0.15,0.942,0.462,-73.0,,,
331.869856,0.126,0.896,0.444,-71.0,,,
331.919904,0.124,0.902,0.444,-71.0,,,
331.969952,0.142,0.838,0.422,-71.0,,,
332.02,0.114,0.876,0.42,-71.0,,,
332.070856,0.118,0.91,0.432,-72.0,,,
332.120904,0.134,0.902,0.416,-72.0,,,
332.170952,0.14,0.918,0.408,-72.0,,,
332.221,0.124,0.886,0.398,-72.0,,,
332.270856,0.07,0.946,0.422,-72.0,,,
332.320904,0.05,0.92,0.414,-72.0,,,
332.370952,0.012,0.942,0.446,-72.0,,,
332.421,-0.036,0.962,0.456,-72.0,,,
332.470856,0.014,0.796,0.416,-72.0,,,
332.520904,-0.008,0.866,0.454,-72.0,,,
332.570952,-0.086,0.952,0.48,-72.0,,,
332.621,-0.048,0.944,0.482,-72.0,,,
332.670856,0.028,0.84,0.444,-72.0,,,
332.720904,0.056,0.816,0.422,-72.0,,,
332.770952,0.012,0.838,0.432,-72.0,,,
332.821,-0.01,0.878,0.472,-72.0,,,
332.870856,-0.114,0.93,0.496,-69.0,,,
332.920904,-0.126,0.902,0.46,-69.0,,,
332.970952,-0.066,0.838,0.406,-69.0,,,
333.021,-0.056,0.872,0.372,-69.0,,,
333.071856,-0.046,0.934,0.332,-64.0,,,
333.121904,-0.066,1.112,0.32,-64.0,,,
333.171952,-0.114,0.994,0.3,-64.0,,,
333.222,-0.04,0.892,0.272,-64.0,,,
333.271856,-0.014,0.928,0.254,-61.0,,,
333.321904,-0.048,0.962,0.294,-61.0,,,
333.371952,-0.09,1.038,0.294,-61.0,,,
333.422,-0.142,0.936,0.326,-61.0,,,
333.471856,-0.11,0.87,0.334,-61.0,,,
333.521904,-0.078,0.76,0.318,-61.0,,,
333.571952,-0.044,0.8,0.338,-61.0,,,
333.622,-0.19,0.886,0.376,-61.0,,,
333.671856,-0.178,1.11,0.472,-70.0,,,
333.721904,-0.4,0.952,0.502,-70.0,,,
333.771952,-0.292,0.864,0.568,-70.0,,,
333.822,-0.154,0.706,0.578,-70.0,,,
333.871856,-0.098,0.736,0.582,-68.0,,,
333.921904,-0.052,0.712,0.592,-68.0,,,
333.971952,-0.076,0.784,0.598,-68.0,,,
334.022,-0.08,0.776,0.594,-68.0,,,
334.072856,-0.058,0.726,0.54,-61.0,,,
334.122904,-0.028,0.838,0.576,-61.0,,,
334.172952,-0.072,0.95,0.608,-61.0,,,
334.223,-0.042,0.88,0.578,-61.0,,,
334.272856,-0.154,1.166,0.622,-56.0,,,
334.322904,-0.26,0.888,0.54,-56.0,,,
334.372952,-0.186,0.89,0.536,-56.0,,,
334.423,-0.122,0.736,0.518,-56.0,,,
334.472856,-0.178,0.876,0.542,-64.0,,,
334.522904,-0.048,0.728,0.462,-64.0,,,
334.572952,-0.002,0.722,0.472,-64.0,,,
334.623,-0.036,0.77,0.45,-64.0,,,
334.672856,-0.042,0.784,0.46,-61.0,,,
334.722904,-0.02,0.784,0.432,-61.0,,,
334.772952,-0.032,0.786,0.422,-61.0,,,
334.823,-0.084,0.876,0.482,-61.0,,,
334.872856,-0.082,0.782,0.466,-61.0,,-102.0,
334.922904,-0.242,0.94,0.608,-61.0,,-102.0,
334.972952,-0.106,0.75,0.604,-61.0,,-102.0,
335.023,-0.146,0.896,0.608,-61.0,,-102.0,
335.073856,-0.478,0.818,0.574,-59.0,,-95.0,
335.123904,-0.45,0.802,0.578,-59.0,,-95.0,
335.173952,-0.48,0.686,0.504,-59.0,,-95.0,
335.224,-0.618,0.71,0.51,-59.0,,-95.0,
335.273856,-0.706,0.654,0.352,-59.0,,,
335.323904,-0.64,0.984,0.59,-59.0,,,
335.373952,-0.5,0.616,0.376,-59.0,,,
335.424,-0.308,0.902,0.45,-59.0,,,
335.473856,-0.392,1.158,0.116,-62.0,,-94.0,
335.523904,-0.514,0.782,0.194,-62.0,,-94.0,
335.573952,-0.356,0.944,0.032,-62.0,,-94.0,
335.624,-0.33,0.77,0.072,-62.0,,-94.0,
335.673856,-0.312,0.934,0.178,-61.0,,,
335.723904,-0.478,0.776,0.144,-61.0,,,
335.773952,-0.502,0.584,0.012,-61.0,,,
335.824,-0.472,0.974,0.206,-61.0,,,
335.873856,-0.434,0.866,0.206,-62.0,,,
335.923904,-0.49,0.776,0.268,-62.0,,,
335.973952,-0.4,0.914,0.102,-62.0,,,
336.024,-0.478,0.834,0.192,-62.0,,,
336.073856,-0.434,0.816,0.216,-60.0,,,
336.123904,-0.526,0.646,0.078,-60.0,,,
336.173952,-0.928,0.59,0.108,-60.0,,,
336.224,-0.882,0.496,0.126,-60.0,,,
387.724856,-0.452,0.752,0.358,-67.0,,-101.0,
387.774904,-0.42,0.862,0.384,-67.0,,-101.0,
387.824952,-0.416,0.728,0.332,-67.0,,-101.0,
387.875,-0.336,0.974,0.38,-67.0,,-101.0,
387.924856,-0.354,0.782,0.494,-62.0,,,
387.974904,-0.404,0.942,0.44,-62.0,,,
388.024952,-0.37,0.882,0.444,-62.0,,,
388.075,-0.296,0.886,0.492,-62.0,,,
388.124856,-0.416,0.898,0.786,-71.0,,,
388.174904,-0.352,0.56,0.486,-71.0,,,
388.224952,-0.45,0.752,0.584,-71.0,,,
388.275,-0.324,0.44,0.582,-71.0,,,
388.324856,-0.35,0.728,0.568,-67.0,,,
388.374904,-0.464,0.69,0.828,-67.0,,,
388.424952,-0.336,0.542,0.87,-67.0,,,
388.475,-0.37,0.382,0.656,-67.0,,,
388.524856,-0.422,0.518,0.792,-71.0,,-99.0,
388.574904,-0.378,0.402,0.654,-71.0,,-99.0,
388.624952,-0.442,0.656,0.956,-71.0,,-99.0,
388.675,-0.72,0.27,1.04,-71.0,,-99.0,
388.725856,-0.47,0.334,0.856,-69.0,,,
388.775904,-0.592,0.21,0.856,-69.0,,,
388.825952,-0.562,0.296,0.772,-69.0,,,
388.876,-0.596,0.296,0.844,-69.0,,,
388.925856,-0.576,0.164,0.822,-67.0,,,
388.975904,-0.61,0.134,0.832,-67.0,,,
389.025952,-0.618,0.168,0.838,-67.0,,,
389.076,-0.612,0.088,0.744,-67.0,,,
389.125856,-0.66,0.144,0.774,-65.0,,,
389.175904,-0.658,0.12,0.75,-65.0,,,
389.225952,-0.684,0.094,0.77,-65.0,,,
389.276,-0.67,0.092,0.748,-65.0,,,
389.325856,-0.68,0.112,0.77,-65.0,,,
389.375904,-0.658,0.094,0.792,-65.0,,,
389.425952,-0.666,0.102,0.792,-65.0,,,
389.476,-0.658,0.104,0.8,-65.0,,,
389.525856,-0.654,0.096,0.772,-64.0,,,
389.575904,-0.628,0.142,0.798,-64.0,,,
389.625952,-0.646,0.12,0.806,-64.0,,,
389.676,-0.64,0.094,0.796,-64.0,,,
389.726856,-0.626,0.102,0.79,-64.0,,,
389.776904,-0.626,0.088,0.83,-64.0,,,
389.826952,-0.624,0.12,0.838,-64.0,,,
389.877,-0.618,0.076,0.806,-64.0,,,
389.926856,-0.624,0.102,0.822,-65.0,,,
389.976904,-0.626,0.096,0.832,-65.0,,,
390.026952,-0.632,0.112,0.832,-65.0,,,
390.077,-0.642,0.104,0.816,-65.0,,,
390.126856,-0.64,0.12,0.808,-67.0,,,
390.176904,-0.63,0.128,0.792,-67.0,,,
390.226952,-0.632,0.164,0.812,-67.0,,,
390.277,-0.622,0.166,0.812,-67.0,,,
390.326856,-0.624,0.208,0.816,-67.0,,,
390.376904,-0.626,0.224,0.812,-67.0,,,
390.426952,-0.672,0.306,0.818,-67.0,,,
390.477,-0.696,0.32,0.702,-67.0,,,
390.526856,-0.674,0.322,0.752,-70.0,,,
390.576904,-0.67,0.44,0.754,-70.0,,,
390.626952,-0.698,0.39,0.76,-70.0,,,
390.677,-0.666,0.518,0.734,-70.0,,,
390.727856,-0.57,0.482,0.718,-67.0,,,
390.777904,-0.51,0.496,0.608,-67.0,,,
390.827952,-0.392,0.556,0.52,-67.0,,,
390.878,-0.44,0.566,0.494,-67.0,,,
390.927856,-0.472,0.734,0.56,-64.0,,,
390.977904,-0.41,0.664,0.486,-64.0,,,
391.027952,-0.41,0.79,0.42,-64.0,,,
391.078,-0.43,0.64,0.396,-64.0,,,
391.127856,-0.43,0.752,0.278,-67.0,,,
391.177904,-0.418,0.838,0.202,-67.0,,,
391.227952,-0.41,0.914,0.066,-67.0,,,
391.278,-0.416,0.816,0.024,-67.0,,,
391.327856,-0.394,0.92,-0.216,-70.0,,,
391.377904,-0.574,0.828,-0.232,-70.0,,,
391.427952,-0.632,0.696,-0.32,-70.0,,,
391.478,-0.592,0.678,-0.346,-70.0,,,
391.527856,-0.6,0.674,-0.378,-68.0,,,
391.577904,-0.57,0.876,-0.328,-68.0,,,
391.627952,-0.664,0.338,-0.426,-68.0,,,
391.678,-0.736,0.504,-0.5,-68.0,,,
391.728856,-0.894,-0.032,-0.164,-69.0,,,
391.778904,-0.752,0.52,-0.426,-69.0,,,
391.828952,-1.016,0.88,-0.176,-69.0,,,
391.879,-1.182,1.49,-0.506,-69.0,,,
391.928856,-1.122,1.164,-0.648,-67.0,,,
391.978904,-0.034,0.958,-0.44,-67.0,,,
392.028952,0.29,0.84,-0.498,-67.0,,,
392.079,0.754,0.688,-0.388,-67.0,,,
392.128856,0.728,0.482,-0.32,-67.0,,,
392.178904,0.836,0.318,0.236,-67.0,,,
392.228952,0.824,0.028,0.24,-67.0,,,
392.279,0.16,0.72,0.862,-67.0,,,
392.328856,0.144,0.898,0.528,-61.0,,,
392.378904,0.216,0.87,0.272,-61.0,,,
392.428952,0.438,0.956,0.26,-61.0,,,
392.479,0.408,0.87,0.146,-61.0,,,
392.528856,0.31,0.688,0.088,-71.0,,,
392.578904,0.184,0.448,-0.524,-71.0,,,
392.628952,0.08,0.262,-0.784,-71.0,,,
392.679,0.352,0.286,-1.166,-71.0,,,
392.728856,0.31,0.048,-0.828,-71.0,,,
392.778904,0.12,0.472,-0.906,-71.0,,,
392.828952,0.144,0.764,-0.962,-71.0,,,
392.879,0.226,0.734,-1.0,-71.0,,,
392.929856,0.482,1.264,-1.096,-65.0,,,
392.979904,0.574,0.214,-0.206,-65.0,,,
393.029952,0.386,0.78,0.56,-65.0,,,
393.08,0.432,0.27,0.496,-65.0,,,
393.129856,0.166,0.568,0.398,-65.0,,,
393.179904,0.252,1.09,0.478,-65.0,,,
393.229952,0.096,0.864,0.622,-65.0,,,
393.28,0.176,0.952,0.678,-65.0,,,
393.329856,0.128,0.782,0.28,-72.0,,,
393.379904,0.206,0.91,0.128,-72.0,,,
393.429952,-0.058,1.016,-0.37,-72.0,,,
393.48,-0.144,1.678,-0.292,-72.0,,,
393.529856,0.112,0.952,-0.018,-71.0,,,
393.579904,0.176,0.764,0.126,-71.0,,,
393.629952,0.344,1.104,0.126,-71.0,,,
393.68,0.358,0.68,0.192,-71.0,,,
393.729856,0.182,1.042,0.2,-72.0,,,
393.779904,0.054,1.134,0.068,-72.0,,,
393.829952,-0.058,0.978,0.316,-72.0,,,
393.88,0.062,1.158,0.04,-72.0,,,
393.930856,0.062,0.944,0.354,-70.0,,,
393.980904,0.178,0.498,0.368,-70.0,,,
394.030952,0.14,0.384,0.496,-70.0,,,
394.081,0.124,0.812,0.424,-70.0,,,
394.130856,0.16,0.722,-0.212,-69.0,,,
394.180904,0.066,0.604,-0.314,-69.0,,,
394.230952,0.062,1.072,-0.974,-69.0,,,
394.281,0.124,0.69,-0.99,-69.0,,,
394.330856,0.248,0.866,-1.138,-67.0,,,
394.380904,0.224,0.88,-1.074,-67.0,,,
394.430952,0.16,1.422,-1.176,-67.0,,,
394.481,0.022,0.12,0.128,-67.0,,,
394.530856,0.024,0.384,0.476,-70.0,,,
394.580904,0.206,0.84,0.292,-70.0,,,
394.630952,0.124,0.832,0.312,-70.0,,,
394.681,0.158,0.386,0.562,-70.0,,,
394.730856,0.246,1.038,0.156,-69.0,,,
394.780904,0.37,1.308,0.118,-69.0,,,
394.830952,0.398,0.316,0.376,-69.0,,,
394.881,0.37,0.678,0.624,-69.0,,,
394.931856,0.336,0.776,0.688,-67.0,,,
394.981904,0.236,0.126,0.798,-67.0,,,
395.031952,0.23,1.126,0.672,-67.0,,,
395.082,0.176,0.55,0.772,-67.0,,,
395.131856,0.198,0.862,0.696,-64.0,,,
395.181904,0.264,0.658,0.834,-64.0,,,
395.231952,0.3,0.636,0.822,-64.0,,,
395.282,0.27,0.374,0.846,-64.0,,,
395.331856,0.286,0.652,0.884,-66.0,,,
395.381904,0.384,0.472,0.914,-66.0,,,
395.431952,0.294,0.55,0.88,-66.0,,,
395.482,0.316,0.398,0.752,-66.0,,,
395.531856,0.24,0.664,0.936,-70.0,,,
395.581904,0.14,0.67,0.88,-70.0,,,
395.631952,0.19,0.456,0.898,-70.0,,,
395.682,0.216,0.448,0.862,-70.0,,,
395.731856,0.294,0.556,0.85,-60.0,,,
395.781904,0.318,0.774,0.872,-60.0,,,
395.831952,0.326,0.462,0.86,-60.0,,,
395.882,0.414,0.684,0.772,-60.0,,,
395.932856,0.47,0.498,0.748,-67.0,,,
395.982904,0.524,0.306,0.482,-67.0,,,
396.032952,0.76,0.39,0.062,-67.0,,,
396.083,0.838,0.37,-0.264,-67.0,,,
396.132856,0.838,0.52,-0.586,-72.0,,,
396.182904,0.664,0.194,-0.464,-72.0,,,
396.232952,0.364,0.412,-0.392,-72.0,,,
396.283,0.172,0.944,-0.238,-72.0,,,
396.332856,-0.072,0.636,-0.76,-73.0,,,
396.382904,-0.386,0.818,-0.69,-73.0,,,
396.432952,-0.048,0.172,-1.236,-73.0,,,
396.483,0.248,0.31,-1.074,-73.0,,,
396.532856,0.238,0.108,-1.018,-69.0,,,
396.582904,0.06,0.268,-0.894,-69.0,,,
396.632952,-0.152,0.204,-0.952,-69.0,,,
396.683,-0.242,0.252,-0.898,-69.0,,,
396.732856,-0.104,0.126,-0.762,-70.0,,,
396.782904,-0.484,0.28,-0.782,-70.0,,,
396.832952,-0.402,0.216,-1.008,-70.0,,,
396.883,-0.41,0.094,-0.876,-70.0,,,
396.933856,-0.382,0.112,-0.962,-70.0,,,
396.983904,-0.352,0.028,-0.958,-70.0,,,
397.033952,-0.28,-0.064,-0.89,-70.0,,,
397.084,-0.186,0.254,-0.992,-70.0,,,
397.133856,-0.128,-0.186,-0.816,-69.0,,,
397.183904,-0.018,0.116,-0.832,-69.0,,,
397.233952,-0.13,0.22,-0.856,-69.0,,,
397.284,-0.136,0.064,-0.848,-69.0,,,
397.333856,-0.126,0.192,-0.874,-71.0,,,
397.383904,-0.068,0.176,-0.836,-71.0,,,
397.433952,-0.036,0.278,-0.802,-71.0,,,
397.484,-0.046,0.236,-0.816,-71.0,,,
397.533856,-0.056,0.384,-0.858,-73.0,,,
397.583904,-0.064,0.422,-0.866,-73.0,,,
397.633952,-0.05,0.408,-0.706,-73.0,,,
397.684,-0.016,0.368,-0.692,-73.0,,,
397.733856,0.006,0.386,-0.706,-74.0,,,
397.783904,0.03,0.322,-0.804,-74.0,,,
397.833952,0.048,0.354,-0.762,-74.0,,,
397.884,0.078,0.246,-0.826,-74.0,,,
397.933856,0.03,0.404,-0.766,-76.0,,,
397.983904,0.08,0.374,-0.804,-76.0,,,
398.033952,0.062,0.38,-0.746,-76.0,,,
398.084,0.096,0.266,-0.882,-76.0,,,
398.134856,0.088,0.232,-0.896,-69.0,,,
398.184904,0.024,0.238,-0.882,-69.0,,,
398.234952,0.052,0.158,-0.914,-69.0,,,
398.285,0.092,0.16,-0.92,-69.0,,,
398.334856,0.096,0.038,-0.976,-73.0,,,
398.384904,0.108,0.134,-0.784,-73.0,,,
398.434952,0.142,-0.002,-0.826,-73.0,,,
398.485,0.2,0.178,-0.802,-73.0,,,
398.534856,0.198,0.088,-0.762,-70.0,,,
398.584904,0.262,0.408,-0.788,-70.0,,,
398.634952,0.214,0.292,-0.69,-70.0,,,
398.685,0.24,0.608,-0.702,-70.0,,,
398.734856,0.21,0.496,-0.666,-73.0,,,
398.784904,0.144,0.722,-0.798,-73.0,,,
398.834952,0.112,0.716,-0.81,-73.0,,,
398.885,-0.008,0.84,-0.772,-73.0,,,
398.934856,0.12,0.712,-0.616,-68.0,,,
398.984904,0.03,0.63,-0.554,-68.0,,,
399.034952,0.144,0.65,-0.4,-68.0,,,
399.085,0.248,0.69,-0.334,-68.0,,,
399.135856,0.384,0.63,-0.226,-67.0,,,
399.185904,0.496,0.71,-0.17,-67.0,,,
399.235952,0.59,0.738,-0.164,-67.0,,,
399.286,0.664,0.866,-0.206,-67.0,,,
399.335856,0.688,1.048,-0.26,-67.0,,,
