t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
553.856856,0.344,-0.498,-0.622,-75.0,,,
553.906904,0.434,-0.528,-0.618,-75.0,,,
553.956952,0.428,-0.528,-0.628,-75.0,,,
554.007,0.462,-0.57,-0.642,-75.0,,,
554.056856,0.492,-0.558,-0.698,-77.0,,,
554.106904,0.552,-0.602,-0.722,-77.0,,,
554.156952,0.488,-0.478,-0.666,-77.0,,,
554.207,0.51,-0.57,-0.648,-77.0,,,
554.256856,0.672,-0.608,-0.784,-76.0,,,
554.306904,0.584,-0.564,-0.772,-76.0,,,
554.356952,0.582,-0.706,-0.722,-76.0,,,
554.407,0.408,-0.514,-0.522,-76.0,,,
554.457856,0.254,-0.648,-0.232,-72.0,,,
554.507904,0.242,-0.648,-0.04,-72.0,,,
554.557952,0.162,-0.626,0.34,-72.0,,,
554.608,0.4,-1.082,0.446,-72.0,,,
554.657856,0.194,-1.06,0.194,-71.0,,,
554.707904,0.142,-1.056,0.162,-71.0,,,
554.757952,0.096,-0.936,0.238,-71.0,,,
554.808,0.08,-0.89,0.216,-71.0,,,
554.857856,0.3,-0.964,0.28,-73.0,,,
554.907904,0.412,-1.056,0.16,-73.0,,,
554.957952,0.262,-0.884,0.158,-73.0,,,
555.008,0.216,-0.894,0.118,-73.0,,,
555.057856,0.338,-0.88,0.252,-73.0,,,
555.107904,0.248,-0.932,0.172,-73.0,,,
555.157952,0.272,-0.912,0.192,-73.0,,,
555.208,0.3,-1.138,0.11,-73.0,,,
555.257856,0.272,-0.904,0.142,-73.0,,,
555.307904,0.28,-0.952,0.132,-73.0,,,
555.357952,0.32,-1.098,0.054,-73.0,,,
555.408,0.37,-0.84,0.212,-73.0,,,
555.458856,0.302,-0.696,0.152,-74.0,,,
555.508904,0.226,-0.792,0.008,-74.0,,,
555.558952,0.206,-0.962,0.05,-74.0,,,
555.609,0.352,-1.122,-0.244,-74.0,,,
555.658856,0.328,-0.928,-0.29,-74.0,,,
555.708904,0.294,-0.916,-0.232,-74.0,,,
555.758952,0.246,-0.9,-0.154,-74.0,,,
555.809,0.334,-0.97,-0.396,-74.0,,,
555.858856,0.268,-0.836,0.028,-76.0,,,
555.908904,0.296,-0.896,0.102,-76.0,,,
555.958952,0.184,-0.744,0.092,-76.0,,,
556.009,0.264,-0.932,-0.16,-76.0,,,
556.058856,0.322,-1.182,-0.228,-73.0,,,
556.108904,0.352,-0.904,-0.104,-73.0,,,
556.158952,0.334,-0.944,-0.088,-73.0,,,
556.209,0.326,-0.788,-0.168,-73.0,,,
556.258856,0.332,-0.776,-0.228,-71.0,,,
556.308904,0.288,-0.72,-0.24,-71.0,,,
556.358952,0.254,-0.766,-0.276,-71.0,,,
556.409,0.232,-0.84,-0.264,-71.0,,,
556.459856,0.206,-0.878,-0.228,-73.0,,,
556.509904,0.246,-0.84,-0.276,-73.0,,,
556.559952,0.344,-0.888,-0.432,-73.0,,,
556.61,0.302,-0.962,-0.346,-73.0,,,
556.659856,0.328,-0.952,-0.34,-74.0,,,
556.709904,0.368,-0.936,-0.32,-74.0,,,
556.759952,0.39,-0.848,-0.304,-74.0,,,
556.81,0.416,-0.836,-0.28,-74.0,,,
556.859856,0.428,-0.77,-0.276,-71.0,,,
556.909904,0.414,-0.772,-0.25,-71.0,,,
556.959952,0.422,-0.75,-0.226,-71.0,,,
557.01,0.44,-0.808,-0.226,-71.0,,,
557.059856,0.438,-0.808,-0.216,-70.0,,,
557.109904,0.444,-0.818,-0.208,-70.0,,,
557.159952,0.454,-0.818,-0.208,-70.0,,,
557.21,0.472,-0.84,-0.192,-70.0,,,
557.259856,0.492,-0.858,-0.196,-67.0,,,
557.309904,0.504,-0.874,-0.2,-67.0,,,
557.359952,0.518,-0.91,-0.19,-67.0,,,
557.41,0.462,-0.852,-0.17,-67.0,,,
557.460856,0.44,-0.826,-0.18,-72.0,,,
557.510904,0.448,-0.85,-0.2,-72.0,,,
557.560952,0.368,-0.798,-0.174,-72.0,,,
557.611,0.318,-0.8,-0.152,-72.0,,,
557.660856,0.286,-0.792,-0.144,-73.0,,,
557.710904,0.304,-0.816,-0.144,-73.0,,,
557.760952,0.332,-0.862,-0.14,-73.0,,,
557.811,0.41,-0.942,-0.212,-73.0,,,
557.860856,0.408,-0.898,-0.194,-72.0,,,
557.910904,0.43,-0.916,-0.216,-72.0,,,
557.960952,0.4,-0.902,-0.146,-72.0,,,
558.011,0.408,-0.954,-0.144,-72.0,,,
558.060856,0.334,-0.89,-0.116,-65.0,,,
558.110904,0.368,-0.904,-0.168,-65.0,,,
558.160952,0.336,-0.834,-0.128,-65.0,,,
558.211,0.348,-0.904,-0.104,-65.0,,,
558.260856,0.384,-0.824,-0.04,-62.0,,,
558.310904,0.4,-0.846,0.132,-62.0,,,
558.360952,0.332,-0.882,0.092,-62.0,,,
558.411,0.358,-0.928,0.06,-62.0,,,
558.460856,0.3,-0.852,-0.104,-62.0,,,
558.510904,0.358,-0.928,-0.152,-62.0,,,
558.560952,0.312,-0.928,-0.114,-62.0,,,
558.611,0.224,-0.72,-0.288,-62.0,,,
558.661856,0.24,-0.94,-0.226,-64.0,,,
558.711904,0.268,-1.032,-0.132,-64.0,,,
558.761952,0.216,-0.948,-0.162,-64.0,,,
558.812,0.192,-0.984,-0.28,-64.0,,,
558.861856,0.204,-0.942,-0.276,-64.0,,,
558.911904,0.216,-1.152,-0.296,-64.0,,,
558.961952,0.124,-1.006,-0.16,-64.0,,,
559.012,0.152,-1.018,-0.168,-64.0,,,
559.061856,0.134,-0.914,-0.238,-63.0,,,
559.111904,0.16,-0.97,-0.212,-63.0,,,
559.161952,0.248,-1.018,-0.128,-63.0,,,
559.212,0.166,-0.912,-0.128,-63.0,,,
559.261856,0.12,-0.992,-0.216,-73.0,,,
559.311904,0.112,-0.996,-0.208,-73.0,,,
559.361952,0.11,-1.01,-0.222,-73.0,,,
559.412,0.112,-1.0,-0.196,-73.0,,,
559.461856,0.06,-0.928,-0.146,-66.0,,,
559.511904,0.074,-0.942,-0.168,-66.0,,,
559.561952,0.084,-0.876,-0.16,-66.0,,,
559.612,0.032,-0.85,-0.096,-66.0,,,
559.662856,-0.01,-0.944,-0.106,-69.0,,,
559.712904,0.038,-0.912,-0.206,-69.0,,,
559.762952,-0.04,-0.91,-0.152,-69.0,,,
559.813,-0.058,-0.964,-0.176,-69.0,,,
559.862856,0.07,-0.906,-0.222,-66.0,,,
559.912904,0.022,-0.874,-0.084,-66.0,,,
559.962952,0.008,-0.858,-0.016,-66.0,,,
560.013,0.112,-0.898,0.024,-66.0,,,
560.062856,0.174,-0.914,-0.09,-70.0,,,
560.112904,0.192,-0.954,-0.064,-70.0,,,
560.162952,0.224,-1.016,-0.114,-70.0,,,
560.213,0.226,-0.98,-0.098,-70.0,,,
560.262856,0.23,-0.958,-0.032,-71.0,,,
560.362952,0.262,-0.958,-0.016,-71.0,,,
560.413,0.254,-0.978,-0.062,-71.0,,,
560.462856,0.23,-0.916,-0.036,-69.0,,,
560.512904,0.208,-0.928,-0.016,-69.0,,,
560.562952,0.23,-0.944,-0.05,-69.0,,,
560.613,0.232,-0.942,-0.044,-69.0,,,
560.663856,0.222,-0.954,-0.058,-69.0,,,
560.713904,0.22,-0.968,-0.066,-69.0,,,
560.763952,0.23,-0.968,-0.066,-69.0,,,
560.814,0.252,-0.936,-0.08,-69.0,,,
560.863856,0.274,-0.916,-0.074,-69.0,,,
560.913904,0.284,-0.904,-0.028,-69.0,,,
560.963952,0.294,-0.922,-0.04,-69.0,,,
561.014,0.284,-0.936,-0.048,-69.0,,,
561.063856,0.322,-0.944,-0.09,-71.0,,,
561.113904,0.31,-0.92,-0.01,-71.0,,,
561.163952,0.306,-0.916,0.014,-71.0,,,
561.214,0.312,-0.914,0.018,-71.0,,,
561.263856,0.3,-0.888,0.008,-71.0,,,
561.313904,0.338,-0.946,-0.016,-71.0,,,
561.363952,0.352,-0.946,0.006,-71.0,,,
561.414,0.344,-0.942,0.028,-71.0,,,
561.463856,0.372,-0.912,0.012,-71.0,,,
561.513904,0.36,-0.904,0.028,-71.0,,,
561.563952,0.354,-0.898,0.078,-71.0,,,
561.614,0.334,-0.898,0.12,-71.0,,,
561.664856,0.342,-0.88,0.086,-71.0,,,
561.714904,0.326,-0.896,0.076,-71.0,,,
561.764952,0.39,-0.904,0.094,-71.0,,,
561.815,0.396,-0.91,0.098,-71.0,,,
561.864856,0.4,-0.882,0.112,-73.0,,,
561.914904,0.398,-0.89,0.114,-73.0,,,
561.964952,0.376,-0.896,0.124,-73.0,,,
562.015,0.384,-0.916,0.144,-73.0,,,
562.064856,0.374,-0.92,0.136,-73.0,,,
562.114904,0.38,-0.93,0.152,-73.0,,,
562.164952,0.4,-0.928,0.146,-73.0,,,
562.215,0.402,-0.904,0.162,-73.0,,,
562.264856,0.412,-0.868,0.16,-73.0,,,
562.314904,0.398,-0.872,0.172,-73.0,,,
562.364952,0.408,-0.89,0.152,-73.0,,,
562.415,0.424,-0.906,0.15,-73.0,,,
562.464856,0.4,-0.906,0.14,-73.0,,,
562.514904,0.396,-0.898,0.132,-73.0,,,
562.564952,0.4,-0.912,0.148,-73.0,,,
562.615,0.408,-0.788,0.132,-73.0,,,
562.664856,0.408,-0.826,0.152,-75.0,,,
562.714904,0.422,-0.852,0.166,-75.0,,,
562.764952,0.408,-0.83,0.144,-75.0,,,
562.815,0.408,-0.85,0.11,-75.0,,,
562.865856,0.414,-0.898,0.11,-73.0,,,
562.915904,0.422,-0.904,0.038,-73.0,,,
562.965952,0.398,-0.916,0.07,-73.0,,,
563.016,0.392,-0.886,0.048,-73.0,,,
563.065856,0.406,-0.848,0.044,-73.0,,,
563.115904,0.422,-0.89,0.03,-73.0,,,
563.165952,0.422,-0.864,0.048,-73.0,,,
563.216,0.426,-0.898,-0.002,-73.0,,,
563.265856,0.414,-0.896,0.018,-73.0,,,
563.315904,0.408,-0.894,0.014,-73.0,,,
563.365952,0.422,-0.898,-0.004,-73.0,,,
563.416,0.434,-0.916,-0.018,-73.0,,,
563.465856,0.428,-0.88,0.008,-72.0,,,
563.515904,0.43,-0.882,0.024,-72.0,,,
563.565952,0.424,-0.866,0.014,-72.0,,,
563.616,0.418,-0.872,-0.016,-72.0,,,
563.665856,0.408,-0.856,-0.026,-72.0,,,
563.715904,0.448,-0.896,-0.024,-72.0,,,
563.765952,0.432,-0.89,-0.032,-72.0,,,
563.816,0.414,-0.898,-0.026,-72.0,,,
563.866856,0.406,-0.896,-0.026,-72.0,,,
563.916904,0.418,-0.908,-0.014,-72.0,,,
563.966952,0.424,-0.89,-0.046,-72.0,,,
564.017,0.434,-0.882,-0.026,-72.0,,,
564.066856,0.398,-0.88,-0.034,-72.0,,,
564.116904,0.408,-0.888,-0.04,-72.0,,,
564.166952,0.386,-0.868,-0.032,-72.0,,,
564.217,0.408,-0.894,-0.04,-72.0,,,
564.266856,0.422,-0.894,-0.024,-71.0,,,
564.316904,0.428,-0.882,-0.036,-71.0,,,
564.366952,0.428,-0.894,-0.018,-71.0,,,
564.417,0.408,-0.89,-0.012,-71.0,,,
564.466856,0.392,-0.89,0.002,-72.0,,,
564.516904,0.398,-0.878,-0.026,-72.0,,,
564.566952,0.406,-0.874,-0.018,-72.0,,,
564.617,0.39,-0.878,-0.032,-72.0,,,
564.666856,0.398,-0.884,-0.016,-71.0,,,
564.716904,0.398,-0.89,-0.016,-71.0,,,
564.766952,0.396,-0.872,-0.002,-71.0,,,
564.817,0.4,-0.89,-0.016,-71.0,,,
564.867856,0.414,-0.888,-0.002,-72.0,,,
564.917904,0.414,-0.882,-0.014,-72.0,,,
564.967952,0.396,-0.884,-0.026,-72.0,,,
565.018,0.412,-0.898,-0.016,-72.0,,,
565.067856,0.406,-0.898,-0.016,-71.0,,,
565.117904,0.402,-0.906,-0.016,-71.0,,,
565.167952,0.412,-0.906,-0.008,-71.0,,,
565.218,0.408,-0.898,-0.012,-71.0,,,
565.267856,0.412,-0.9,-0.008,-71.0,,,
565.317904,0.396,-0.89,-0.02,-71.0,,,
565.367952,0.408,-0.896,-0.032,-71.0,,,
565.418,0.398,-0.898,-0.008,-71.0,,,
565.517904,0.402,-0.886,-0.026,-71.0,,,
565.567952,0.408,-0.882,-0.016,-71.0,,,
565.618,0.406,-0.89,-0.01,-71.0,,,
565.667856,0.412,-0.896,-0.016,-71.0,,,
565.717904,0.398,-0.896,-0.02,-71.0,,,
565.767952,0.408,-0.89,-0.01,-71.0,,,
565.818,0.406,-0.896,-0.016,-71.0,,,
565.868856,0.414,-0.898,-0.02,-71.0,,,
565.918904,0.402,-0.892,-0.014,-71.0,,,
565.968952,0.406,-0.884,-0.028,-71.0,,,
566.019,0.408,-0.898,-0.028,-71.0,,,
566.068856,0.408,-0.888,-0.018,-71.0,,,
566.118904,0.408,-0.894,-0.008,-71.0,,,
566.168952,0.408,-0.904,-0.01,-71.0,,,
566.219,0.412,-0.9,-0.018,-71.0,,,
566.268856,0.414,-0.904,-0.016,-71.0,,,
566.318904,0.414,-0.9,-0.026,-71.0,,,
566.368952,0.408,-0.894,-0.032,-71.0,,,
566.419,0.416,-0.89,-0.016,-71.0,,,
566.468856,0.416,-0.884,-0.016,-71.0,,,
566.518904,0.386,-0.872,-0.014,-71.0,,,
566.568952,0.412,-0.88,-0.008,-71.0,,,
566.619,0.39,-0.894,-0.008,-71.0,,,
566.668856,0.416,-0.894,-0.01,-71.0,,,
566.718904,0.412,-0.888,-0.036,-71.0,,,
566.768952,0.408,-0.884,-0.01,-71.0,,,
566.819,0.392,-0.898,-0.02,-71.0,,,
566.869856,0.402,-0.898,-0.02,-71.0,,,
566.919904,0.4,-0.906,-0.016,-71.0,,,
566.969952,0.398,-0.888,-0.012,-71.0,,,
567.02,0.402,-0.884,-0.01,-71.0,,,
567.069856,0.414,-0.866,-0.032,-71.0,,,
567.119904,0.4,-0.884,-0.018,-71.0,,,
567.169952,0.408,-0.872,-0.008,-71.0,,,
567.22,0.414,-0.882,-0.004,-71.0,,,
567.269856,0.418,-0.884,-0.016,-71.0,,,
567.319904,0.418,-0.884,-0.03,-71.0,,,
567.369952,0.428,-0.888,-0.014,-71.0,,,
567.42,0.422,-0.9,-0.026,-71.0,,,
567.469856,0.428,-0.89,-0.026,-71.0,,,
567.519904,0.408,-0.882,-0.008,-71.0,,,
567.569952,0.422,-0.898,-0.016,-71.0,,,
567.62,0.424,-0.904,0.008,-71.0,,,
567.669856,0.412,-0.89,-0.008,-71.0,,,
567.719904,0.416,-0.88,-0.008,-71.0,,,
567.769952,0.414,-0.882,-0.01,-71.0,,,
567.82,0.406,-0.88,-0.012,-71.0,,,
567.869856,0.416,-0.88,-0.018,-70.0,,,
567.919904,0.414,-0.89,-0.008,-70.0,,,
567.969952,0.414,-0.89,-0.012,-70.0,,,
568.02,0.416,-0.906,-0.012,-70.0,,,
568.070856,0.428,-0.894,-0.008,-70.0,,,
568.120904,0.422,-0.892,-0.004,-70.0,,,
568.170952,0.412,-0.9,-0.002,-70.0,,,
568.221,0.422,-0.88,-0.016,-70.0,,,
568.270856,0.424,-0.882,-0.008,-70.0,,,
568.320904,0.432,-0.872,-0.016,-70.0,,,
568.370952,0.44,-0.882,0.01,-70.0,,,
568.421,0.438,-0.882,0.002,-70.0,,,
568.470856,0.428,-0.88,-0.008,-70.0,,,
568.520904,0.418,-0.884,-0.004,-70.0,,,
568.570952,0.416,-0.888,0.024,-70.0,,,
568.621,0.422,-0.898,-0.01,-70.0,,,
568.670856,0.422,-0.904,0.024,-70.0,,,
568.720904,0.44,-0.882,0.018,-70.0,,,
568.770952,0.43,-0.884,0.014,-70.0,,,
568.821,0.432,-0.882,0.012,-70.0,,,
568.870856,0.414,-0.866,-0.002,-69.0,,,
568.920904,0.418,-0.872,-0.002,-69.0,,,
568.970952,0.414,-0.882,0.024,-69.0,,,
569.021,0.422,-0.896,0.028,-69.0,,,
569.071856,0.422,-0.89,0.016,-69.0,,,
569.121904,0.444,-0.89,0.012,-69.0,,,
569.171952,0.424,-0.904,0.028,-69.0,,,
569.222,0.416,-0.88,0.022,-69.0,,,
569.271856,0.43,-0.898,-0.01,-69.0,,,
569.321904,0.414,-0.878,0.012,-69.0,,,
569.371952,0.412,-0.89,0.006,-69.0,,,
569.422,0.414,-0.884,0.016,-69.0,,,
569.471856,0.398,-0.864,0.008,-69.0,,,
569.521904,0.416,-0.892,0.012,-69.0,,,
569.622,0.428,-0.888,0.014,-69.0,,,
569.671856,0.422,-0.884,0.016,-68.0,,,
569.721904,0.434,-0.894,0.016,-68.0,,,
569.771952,0.428,-0.882,0.022,-68.0,,,
569.822,0.43,-0.882,0.028,-68.0,,,
569.871856,0.424,-0.89,0.018,-69.0,,,
569.921904,0.422,-0.882,0.016,-69.0,,,
569.971952,0.416,-0.878,0.014,-69.0,,,
570.022,0.432,-0.904,0.024,-69.0,,,
570.072856,0.422,-0.898,0.012,-69.0,,,
570.122904,0.422,-0.888,0.014,-69.0,,,
570.172952,0.414,-0.89,0.006,-69.0,,,
570.223,0.424,-0.898,0.024,-69.0,,,
570.272856,0.496,-0.866,-0.004,-69.0,,,
570.322904,0.422,-0.894,0.008,-69.0,,,
570.372952,0.422,-0.89,0.02,-69.0,,,
570.423,0.424,-0.896,0.014,-69.0,,,
570.472856,0.428,-0.88,0.022,-69.0,,,
570.522904,0.412,-0.904,0.012,-69.0,,,
570.572952,0.422,-0.882,0.03,-69.0,,,
570.623,0.424,-0.89,0.024,-69.0,,,
570.672856,0.412,-0.882,0.022,-68.0,,,
570.722904,0.408,-0.872,0.02,-68.0,,,
570.772952,0.418,-0.888,0.018,-68.0,,,
570.823,0.432,-0.89,0.008,-68.0,,,
570.872856,0.422,-0.882,0.028,-69.0,,,
570.922904,0.414,-0.884,0.024,-69.0,,,
570.972952,0.422,-0.898,0.016,-69.0,,,
571.023,0.422,-0.872,0.022,-69.0,,,
571.073856,0.428,-0.882,0.046,-69.0,,,
571.123904,0.412,-0.888,0.016,-69.0,,,
571.173952,0.422,-0.89,0.022,-69.0,,,
571.224,0.422,-0.888,0.03,-69.0,,,
571.273856,0.418,-0.89,0.014,-69.0,,,
571.323904,0.414,-0.894,0.03,-69.0,,,
571.373952,0.428,-0.898,0.024,-69.0,,,
571.424,0.418,-0.89,0.024,-69.0,,,
571.473856,0.408,-0.882,0.028,-69.0,,,
571.523904,0.406,-0.89,0.024,-69.0,,,
571.573952,0.412,-0.884,0.024,-69.0,,,
571.624,0.426,-0.896,0.036,-69.0,,,
571.673856,0.414,-0.894,0.014,-69.0,,,
571.723904,0.422,-0.884,0.03,-69.0,,,
571.773952,0.414,-0.884,0.016,-69.0,,,
571.824,0.422,-0.896,0.034,-69.0,,,
571.873856,0.418,-0.882,0.038,-69.0,,,
571.923904,0.416,-0.894,0.012,-69.0,,,
571.973952,0.416,-0.9,0.024,-69.0,,,
572.024,0.414,-0.898,0.024,-69.0,,,
572.074856,0.414,-0.89,0.032,-69.0,,,
572.124904,0.412,-0.89,0.03,-69.0,,,
572.174952,0.418,-0.88,0.032,-69.0,,,
572.225,0.422,-0.89,0.048,-69.0,,,
572.274856,0.418,-0.884,0.03,-68.0,,,
572.324904,0.408,-0.884,0.024,-68.0,,,
572.374952,0.406,-0.898,0.024,-68.0,,,
572.425,0.414,-0.896,0.03,-68.0,,,
572.474856,0.414,-0.884,0.024,-68.0,,,
572.524904,0.416,-0.888,0.038,-68.0,,,
572.574952,0.396,-0.882,0.034,-68.0,,,
572.625,0.418,-0.88,0.03,-68.0,,,
572.674856,0.4,-0.858,0.032,-68.0,,,
572.724904,0.406,-0.85,0.038,-68.0,,,
572.774952,0.438,-0.878,0.038,-68.0,,,
572.825,0.436,-0.866,0.014,-68.0,,,
572.874856,0.408,-0.884,0.006,-69.0,,,
572.924904,0.382,-0.872,-0.04,-69.0,,,
572.974952,0.4,-0.916,-0.05,-69.0,,,
573.025,0.36,-0.91,-0.068,-69.0,,,
573.074856,0.364,-0.89,-0.058,-73.0,,,
573.124904,0.338,-0.928,-0.064,-73.0,,,
573.174952,0.334,-0.922,-0.058,-73.0,,,
573.225,0.312,-0.98,0.016,-73.0,,,
573.275856,0.274,-0.928,-0.076,-73.0,,,
573.325904,0.286,-0.898,-0.112,-73.0,,,
573.375952,0.274,-0.89,-0.11,-73.0,,,
573.426,0.26,-0.894,-0.16,-73.0,,,
573.475856,0.22,-0.952,-0.16,-70.0,,,
573.525904,0.216,-1.006,-0.178,-70.0,,,
573.575952,0.192,-1.038,-0.152,-70.0,,,
573.626,0.216,-0.984,-0.26,-70.0,,,
573.675856,0.198,-0.912,-0.264,-72.0,,,
573.725904,0.136,-0.878,-0.31,-72.0,,,
573.775952,0.112,-0.858,-0.336,-72.0,,,
573.826,0.038,-0.808,-0.306,-72.0,,,
573.875856,-0.016,-0.786,-0.25,-67.0,,,
573.925904,0.006,-0.808,-0.304,-67.0,,,
573.975952,-0.016,-0.814,-0.28,-67.0,,,
574.026,0.05,-0.926,-0.354,-67.0,,,
574.075856,0.012,-0.946,-0.354,-71.0,,,
574.125904,-0.036,-0.878,-0.382,-71.0,,,
574.175952,-0.058,-0.8,-0.372,-71.0,,,
574.226,-0.062,-0.77,-0.378,-71.0,,,
574.276856,-0.042,-0.778,-0.436,-76.0,,,
574.326904,-0.024,-0.794,-0.466,-76.0,,,
574.376952,-0.028,-0.82,-0.368,-76.0,,,
574.427,0.024,-0.794,-0.464,-76.0,,,
574.476856,0.034,-0.826,-0.576,-72.0,,,
574.526904,-0.014,-0.904,-0.504,-72.0,,,
574.576952,0.03,-0.602,-0.46,-72.0,,,
574.627,0.062,-0.718,-0.546,-72.0,,,
574.676856,-0.032,-0.89,-0.482,-69.0,,,
574.726904,0.006,-0.88,-0.488,-69.0,,,
574.776952,0.034,-0.77,-0.514,-69.0,,,
574.827,-0.032,-0.912,-0.382,-69.0,,,
574.876856,-0.052,-0.852,-0.584,-83.0,,,
574.926904,0.028,-0.72,-0.446,-83.0,,,
574.976952,0.126,-0.66,-0.416,-83.0,,,
575.027,0.048,-0.782,-0.48,-83.0,,,
575.076856,0.006,-0.778,-0.446,-70.0,,,
575.126904,-0.032,-0.796,-0.512,-70.0,,,
575.176952,-0.042,-0.848,-0.48,-70.0,,,
575.227,0.062,-0.85,-0.442,-70.0,,,
575.277856,0.03,-0.77,-0.392,-71.0,,,
575.327904,0.024,-0.736,-0.354,-71.0,,,
575.377952,0.032,-0.776,-0.378,-71.0,,,
575.428,0.012,-0.968,-0.432,-71.0,,,
575.477856,0.028,-0.864,-0.48,-70.0,,,
575.527904,-0.014,-0.782,-0.464,-70.0,,,
575.577952,0.03,-0.832,-0.432,-70.0,,,
575.628,-0.008,-0.864,-0.376,-70.0,,,
575.677856,-0.032,-0.874,-0.4,-67.0,,,
575.727904,-0.024,-0.83,-0.392,-67.0,,,
575.777952,0.046,-0.848,-0.416,-67.0,,,
575.828,0.076,-0.576,-0.384,-67.0,,,
575.877856,0.094,-0.442,-0.352,-73.0,,,
575.927904,0.398,-1.08,-0.03,-73.0,,,
575.977952,-0.116,-1.042,-0.9,-73.0,,,
576.028,0.082,-0.868,-0.28,-73.0,,,
576.077856,0.068,-0.904,-0.382,-69.0,,,
576.127904,0.056,-0.944,-0.372,-69.0,,,
576.177952,0.168,-0.9,-0.338,-69.0,,,
576.228,0.184,-0.926,-0.392,-69.0,,,
576.278856,0.184,-0.826,-0.34,-70.0,,,
576.328904,0.24,-0.926,-0.362,-70.0,,,
576.378952,0.262,-0.784,-0.45,-70.0,,,
576.429,0.292,-0.884,-0.168,-70.0,,,
576.478856,0.184,-0.836,-0.178,-69.0,,,
576.528904,0.08,-1.076,-0.21,-69.0,,,
576.578952,-0.01,-1.08,-0.146,-69.0,,,
576.629,-0.06,-0.984,-0.048,-69.0,,,
576.678856,-0.026,-0.954,0.048,-77.0,,,
576.728904,0.136,-0.944,0.094,-77.0,,,
576.778952,0.19,-0.93,0.162,-77.0,,,
576.829,0.19,-0.884,0.168,-77.0,,,
576.878856,0.14,-0.848,0.176,-76.0,,,
576.928904,0.094,-0.9,0.176,-76.0,,,
576.978952,0.038,-1.016,0.178,-76.0,,,
577.029,-0.002,-1.058,0.2,-76.0,,,
577.078856,-0.052,-1.05,0.192,-75.0,,,
577.128904,-0.088,-0.98,0.192,-75.0,,,
577.178952,-0.032,-1.002,0.172,-75.0,,,
577.229,0.014,-0.916,0.136,-75.0,,,
577.279856,0.054,-1.044,0.078,-78.0,,,
577.329904,0.048,-1.01,0.044,-78.0,,,
577.379952,0.05,-1.018,0.03,-78.0,,,
577.43,0.014,-0.928,0.038,-78.0,,,
577.479856,-0.002,-0.946,0.08,-73.0,,,
577.529904,-0.04,-0.98,0.08,-73.0,,,
577.579952,-0.064,-0.954,0.076,-73.0,,,
577.63,-0.058,-0.994,0.064,-73.0,,,
577.679856,-0.062,-0.978,0.06,-73.0,,,
577.729904,-0.084,-0.922,0.05,-73.0,,,
577.779952,-0.08,-0.96,0.032,-73.0,,,
577.83,-0.106,-0.912,0.016,-73.0,,,
577.879856,-0.09,-0.936,0.014,-74.0,,,
577.929904,-0.078,-0.976,-0.002,-74.0,,,
577.979952,-0.068,-0.99,0.01,-74.0,,,
578.03,-0.064,-0.966,0.016,-74.0,,,
578.079856,-0.09,-0.936,0.008,-72.0,,,
578.129904,-0.08,-0.962,-0.01,-72.0,,,
578.179952,-0.082,-0.992,-0.04,-72.0,,,
578.23,-0.09,-0.944,-0.06,-72.0,,,
578.279856,-0.112,-0.986,-0.08,-71.0,,,
578.329904,-0.112,-1.006,-0.116,-71.0,,,
578.379952,-0.098,-0.98,-0.088,-71.0,,,
578.43,-0.074,-0.936,-0.082,-71.0,,,
578.480856,-0.046,-0.912,-0.048,-73.0,,,
578.530904,-0.026,-0.904,-0.036,-73.0,,,
578.580952,-0.016,-0.954,0.006,-73.0,,,
578.631,-0.024,-0.932,-0.002,-73.0,,,
578.680856,-0.026,-0.97,-0.026,-73.0,,,
578.730904,-0.048,-1.008,-0.026,-73.0,,,
578.780952,-0.046,-1.006,-0.064,-73.0,,,
578.831,-0.042,-0.974,-0.098,-73.0,,,
578.880856,-0.046,-0.962,-0.094,-73.0,,,
578.930904,-0.026,-0.942,-0.15,-73.0,,,
578.980952,-0.014,-0.932,-0.158,-73.0,,,
579.031,0.006,-0.932,-0.16,-73.0,,,
579.080856,0.014,-0.95,-0.172,-70.0,,,
579.130904,0.016,-0.912,-0.186,-70.0,,,
579.180952,0.044,-0.89,-0.182,-70.0,,,
579.231,0.02,-0.852,-0.174,-70.0,,,
579.280856,0.048,-0.928,-0.176,-72.0,,,
579.330904,0.118,-1.026,-0.186,-72.0,,,
579.380952,0.172,-1.006,-0.174,-72.0,,,
579.431,0.184,-0.976,-0.138,-72.0,,,
579.481856,0.15,-0.872,-0.164,-73.0,,,
579.531904,0.134,-0.862,-0.196,-73.0,,,
579.581952,0.088,-0.856,-0.356,-73.0,,,
579.632,0.07,-0.922,-0.356,-73.0,,,
579.681856,0.06,-0.784,-0.51,-72.0,,,
579.731904,0.118,-0.828,-0.57,-72.0,,,
579.781952,0.112,-0.744,-0.61,-72.0,,,
579.832,0.124,-0.77,-0.576,-72.0,,,
579.881856,0.274,-0.916,-0.606,-72.0,,,
579.931904,0.072,-0.436,-0.488,-72.0,,,
579.981952,0.096,-0.528,-0.69,-72.0,,,
580.032,0.134,-0.488,-0.612,-72.0,,,
580.081856,0.062,-0.356,-0.606,-70.0,,,
580.131904,0.196,-0.53,-0.808,-70.0,,,
580.181952,0.142,-0.598,-0.762,-70.0,,,
580.232,0.102,-0.626,-0.654,-70.0,,,
580.281856,0.094,-0.606,-0.784,-72.0,,,
